609000	0.146703	Brest_2018_NSI_broyage_ind10_noPCR	140	161	31
616000	0.14839	Brest_2018_NSI_broyage_ind10_noPCR	142	164	30
623000	0.150076	Brest_2018_NSI_broyage_ind10_noPCR	140	161	31
630000	0.151762	Brest_2018_NSI_broyage_ind10_noPCR	140	161	31
637000	0.153448	Brest_2018_NSI_broyage_ind10_noPCR	142	163	31
644000	0.155135	Brest_2018_NSI_broyage_ind10_noPCR	142	163	31
651000	0.156821	Brest_2018_NSI_broyage_ind10_noPCR	141	162	31
658000	0.158507	Brest_2018_NSI_broyage_ind10_noPCR	142	163	31
665000	0.160193	Brest_2018_NSI_broyage_ind10_noPCR	142	163	31
672000	0.161879	Brest_2018_NSI_broyage_ind10_noPCR	142	163	31
679000	0.163566	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
686000	0.165252	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
693000	0.166938	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
700000	0.168624	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
707000	0.170311	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
714000	0.171997	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
721000	0.173683	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
728000	0.175369	Brest_2018_NSI_broyage_ind10_noPCR	139	162	31
735000	0.177056	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
742000	0.178742	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
749000	0.180428	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
756000	0.182114	Brest_2018_NSI_broyage_ind10_noPCR	141	165	31
763000	0.183801	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
770000	0.185487	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
777000	0.187173	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
784000	0.188859	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
791000	0.190546	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
798000	0.192232	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
805000	0.193918	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
812000	0.195604	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
819000	0.197291	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
826000	0.198977	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
833000	0.200663	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
840000	0.202349	Brest_2018_NSI_broyage_ind10_noPCR	141	164	31
847000	0.204036	Brest_2018_NSI_broyage_ind10_noPCR	141	164	31
854000	0.205722	Brest_2018_NSI_broyage_ind10_noPCR	141	164	31
861000	0.207408	Brest_2018_NSI_broyage_ind10_noPCR	141	164	31
868000	0.209094	Brest_2018_NSI_broyage_ind10_noPCR	140	163	31
875000	0.210781	Brest_2018_NSI_broyage_ind10_noPCR	140	163	31
882000	0.212467	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
889000	0.214153	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
896000	0.215839	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
903000	0.217526	Brest_2018_NSI_broyage_ind10_noPCR	142	164	31
910000	0.219212	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
917000	0.220898	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
924000	0.222584	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
931000	0.224271	Brest_2018_NSI_broyage_ind10_noPCR	139	162	31
938000	0.225957	Brest_2018_NSI_broyage_ind10_noPCR	139	162	31
945000	0.227643	Brest_2018_NSI_broyage_ind10_noPCR	139	162	31
952000	0.229329	Brest_2018_NSI_broyage_ind10_noPCR	139	162	31
959000	0.231016	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
966000	0.232702	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
973000	0.234388	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
980000	0.236074	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
987000	0.237761	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
994000	0.239447	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1001000	0.241133	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1008000	0.242819	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
1015000	0.244505	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1022000	0.246192	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1029000	0.247878	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
1036000	0.249564	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
1043000	0.25125	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
1050000	0.252937	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
1057000	0.254623	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
1064000	0.256309	Brest_2018_NSI_broyage_ind10_noPCR	141	163	31
1071000	0.257995	Brest_2018_NSI_broyage_ind10_noPCR	142	164	31
1078000	0.259682	Brest_2018_NSI_broyage_ind10_noPCR	142	164	31
1085000	0.261368	Brest_2018_NSI_broyage_ind10_noPCR	140	163	31
1092000	0.263054	Brest_2018_NSI_broyage_ind10_noPCR	140	164	31
1099000	0.26474	Brest_2018_NSI_broyage_ind10_noPCR	139	163	31
1106000	0.266427	Brest_2018_NSI_broyage_ind10_noPCR	138	162	31
1113000	0.268113	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1120000	0.269799	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1127000	0.271485	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1134000	0.273172	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1141000	0.274858	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1148000	0.276544	Brest_2018_NSI_broyage_ind10_noPCR	140	162	31
1155000	0.27823	Brest_2018_NSI_broyage_ind10_noPCR	138	161	31
1162000	0.279917	Brest_2018_NSI_broyage_ind10_noPCR	137	160	31
1169000	0.281603	Brest_2018_NSI_broyage_ind10_noPCR	138	162	31
1176000	0.283289	Brest_2018_NSI_broyage_ind10_noPCR	138	162	31
1183000	0.284975	Brest_2018_NSI_broyage_ind10_noPCR	138	162	31
1190000	0.286662	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1197000	0.288348	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1204000	0.290034	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
